index,FECHA,DEPARTAMENTO,MUNICIPIO,TIPO_DE_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPARECIDOS,AFECTADOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,VIVIENDAS_AVERIADAS,LATITUD,LONGITUD,TOTAL_PERSONAS_INVOLUCRADAS,NIVEL_DEL_INCIDENTE_NATURAL,PERSONAS_INVOLUCRADAS
9116,2019-11-05,HUILA,OPORAPA,INCENDIO DE COBERTURA VEGETAL,41503.0,0.0,0,0,0,0,0,0,2.061191362,-76.04110289,0.0,LEVE,NO
9117,2020-12-02,HUILA,OPORAPA,INCENDIO DE COBERTURA VEGETAL,41503.0,0.0,0,0,0,0,0,0,2.061191362,-76.04110289,0.0,LEVE,NO
9118,2020-12-03,HUILA,OPORAPA,INCENDIO DE COBERTURA VEGETAL,41503.0,0.0,0,0,0,0,0,0,2.061191362,-76.04110289,0.0,LEVE,NO
9119,2020-12-05,HUILA,OPORAPA,MOVIMIENTO EN MASA,41503.0,0.0,0,0,5,1,0,1,2.061191362,-76.04110289,5.0,LEVE,NO
9120,2020-01-15,HUILA,OPORAPA,INCENDIO DE COBERTURA VEGETAL,41503.0,0.0,0,0,0,0,0,0,2.061191362,-76.04110289,0.0,LEVE,NO
9121,2020-02-13,HUILA,OPORAPA,INCENDIO DE COBERTURA VEGETAL,41503.0,0.0,0,0,0,0,0,0,2.061191362,-76.04110289,0.0,LEVE,NO
9122,2020-02-15,HUILA,OPORAPA,INCENDIO DE COBERTURA VEGETAL,41503.0,0.0,0,0,0,0,0,0,2.061191362,-76.04110289,0.0,LEVE,NO
9123,2020-02-15,HUILA,OPORAPA,INCENDIO DE COBERTURA VEGETAL,41503.0,0.0,0,0,0,0,0,0,2.061191362,-76.04110289,0.0,LEVE,NO
9124,2020-02-15,HUILA,OPORAPA,INCENDIO DE COBERTURA VEGETAL,41503.0,0.0,0,0,0,0,0,0,2.061191362,-76.04110289,0.0,LEVE,NO
9125,2020-06-26,HUILA,OPORAPA,VENDAVAL,41503.0,0.0,0,0,5,1,0,1,2.061191362,-76.04110289,5.0,LEVE,NO
9126,2018-06-04,ANTIOQUIA,MARINILLA,INCENDIO ESTRUCTURAL,5440.0,0.0,0,0,25,5,0,5,6.18520515,-75.30487933,25.0,LEVE,NO
9127,2018-11-06,ANTIOQUIA,MARINILLA,INUNDACION,5440.0,0.0,0,0,25,5,0,5,6.18520515,-75.30487933,25.0,LEVE,NO
9128,2019-02-28,ANTIOQUIA,MARINILLA,INUNDACION,5440.0,0.0,0,0,0,0,0,0,6.18520515,-75.30487933,0.0,LEVE,NO
9129,2020-06-21,ANTIOQUIA,MARINILLA,INUNDACION,5440.0,0.0,0,0,79,27,0,27,6.18520515,-75.30487933,79.0,LEVE,NO
9130,2020-06-27,ANTIOQUIA,MARINILLA,MOVIMIENTO EN MASA,5440.0,0.0,0,0,79,12,0,12,6.18520515,-75.30487933,79.0,LEVE,NO
9131,2020-08-19,ANTIOQUIA,MARINILLA,CRECIENTE SUBITA,5440.0,0.0,0,0,8,2,0,2,6.18520515,-75.30487933,8.0,LEVE,NO
9132,2020-08-20,ANTIOQUIA,MARINILLA,INUNDACION,5440.0,0.0,0,0,4,1,0,1,6.18520515,-75.30487933,4.0,LEVE,NO
9133,2020-08-24,ANTIOQUIA,MARINILLA,TEMPORAL,5440.0,0.0,0,0,116,29,0,29,6.18520515,-75.30487933,116.0,IMPORTANTE,NO
9134,2020-08-24,ANTIOQUIA,MARINILLA,INUNDACION,5440.0,0.0,0,0,536,134,0,14,6.18520515,-75.30487933,536.0,IMPORTANTE,NO
9135,2018-06-04,HUILA,GUADALUPE,CRECIENTE SUBITA,41319.0,0.0,0,0,0,0,0,0,1.984394016,-75.69693549,0.0,LEVE,NO
9137,2018-11-11,HUILA,GUADALUPE,DESLIZAMIENTO,41319.0,0.0,0,0,5,1,0,1,1.984394016,-75.69693549,5.0,LEVE,NO
9138,2019-11-22,HUILA,GUADALUPE,MOVIMIENTO EN MASA,41319.0,1.0,0,0,32,8,0,8,1.984394016,-75.69693549,33.0,LEVE,SI
9139,2019-11-22,HUILA,GUADALUPE,MOVIMIENTO EN MASA,41319.0,1.0,0,0,1,0,0,0,1.984394016,-75.69693549,2.0,LEVE,SI
9140,2020-03-09,HUILA,GUADALUPE,CRECIENTE SUBITA,41319.0,0.0,0,0,0,0,0,0,1.984394016,-75.69693549,0.0,LEVE,NO
9141,2020-04-02,HUILA,GUADALUPE,INCENDIO DE COBERTURA VEGETAL,41319.0,0.0,0,0,0,0,0,0,1.984394016,-75.69693549,0.0,LEVE,NO
9142,2020-05-07,HUILA,GUADALUPE,MOVIMIENTO EN MASA,41319.0,0.0,0,0,5,1,0,1,1.984394016,-75.69693549,5.0,LEVE,NO
9143,2020-10-02,HUILA,GUADALUPE,INCENDIO DE COBERTURA VEGETAL,41319.0,0.0,0,0,0,0,0,0,1.984394016,-75.69693549,0.0,LEVE,NO
9144,2020-02-15,HUILA,GUADALUPE,INCENDIO DE COBERTURA VEGETAL,41319.0,0.0,0,0,0,0,0,0,1.984394016,-75.69693549,0.0,LEVE,NO
9145,2018-06-04,NORTE DE SANTANDER,LA ESPERANZA,DESLIZAMIENTO,54385.0,0.0,0,0,100,25,0,25,7.695233593,-73.36139672,100.0,0,NO
9146,2019-02-07,NORTE DE SANTANDER,LA ESPERANZA,INCENDIO DE COBERTURA VEGETAL,54385.0,0.0,0,0,0,0,0,0,7.695233593,-73.36139672,0.0,LEVE,NO
9147,2019-07-10,NORTE DE SANTANDER,LA ESPERANZA,VENDAVAL,54385.0,0.0,0,0,0,0,0,0,7.695233593,-73.36139672,0.0,LEVE,NO
9148,2019-10-30,NORTE DE SANTANDER,LA ESPERANZA,MOVIMIENTO EN MASA,54385.0,0.0,0,0,0,0,0,0,7.695233593,-73.36139672,0.0,LEVE,NO
9149,2020-02-10,NORTE DE SANTANDER,LA ESPERANZA,INUNDACION,54385.0,0.0,0,0,0,0,0,0,7.695233593,-73.36139672,0.0,LEVE,NO
9150,2020-06-03,NORTE DE SANTANDER,LA ESPERANZA,INCENDIO DE COBERTURA VEGETAL,54385.0,0.0,0,0,0,0,0,0,7.695233593,-73.36139672,0.0,LEVE,NO
9151,2020-10-11,NORTE DE SANTANDER,LA ESPERANZA,MOVIMIENTO EN MASA,54385.0,0.0,0,0,0,0,0,0,7.695233593,-73.36139672,0.0,LEVE,NO
9152,2020-12-11,NORTE DE SANTANDER,LA ESPERANZA,INUNDACION,54385.0,0.0,0,0,140,35,0,35,7.695233593,-73.36139672,140.0,IMPORTANTE,NO
9153,2020-01-22,NORTE DE SANTANDER,LA ESPERANZA,AVENIDA TORRENCIAL,54385.0,0.0,0,0,0,1,0,1,7.695233593,-73.36139672,0.0,LEVE,NO
9154,2020-01-28,NORTE DE SANTANDER,LA ESPERANZA,EXPLOSION,54385.0,1.0,0,0,1,0,0,0,7.695233593,-73.36139672,2.0,LEVE,SI
9155,2020-02-17,NORTE DE SANTANDER,LA ESPERANZA,INCENDIO DE COBERTURA VEGETAL,54385.0,0.0,0,0,0,0,0,0,7.695233593,-73.36139672,0.0,LEVE,NO
9156,2020-03-18,NORTE DE SANTANDER,LA ESPERANZA,INCENDIO DE COBERTURA VEGETAL,54385.0,0.0,0,0,0,0,0,0,7.695233593,-73.36139672,0.0,LEVE,NO
9157,2020-11-21,NORTE DE SANTANDER,LA ESPERANZA,ACCIDENTE TRANSPORTE TERRESTRE,54385.0,4.0,19,0,23,0,0,0,7.695233593,-73.36139672,46.0,LEVE,SI
9158,2018-06-05,CHOCO,ISTMINA,DESLIZAMIENTO,27361.0,0.0,1,0,1,0,0,0,4.586818665,-77.00090737,2.0,LEVE,SI
9159,2018-09-05,CHOCO,ISTMINA,INUNDACION,27361.0,0.0,0,0,2450,490,0,0,4.586818665,-77.00090737,2450.0,GRAVE,NO
9160,2019-02-23,CHOCO,ISTMINA,INUNDACION,27361.0,0.0,0,0,9000,1800,0,0,4.586818665,-77.00090737,9000.0,GRAVE,NO
9161,2019-06-10,CHOCO,ISTMINA,MOVIMIENTO EN MASA,27361.0,0.0,0,0,45,9,3,6,4.586818665,-77.00090737,45.0,LEVE,NO
9162,2019-06-10,CHOCO,ISTMINA,INUNDACION,27361.0,0.0,0,0,907,197,0,197,4.586818665,-77.00090737,907.0,IMPORTANTE,NO
9163,2019-07-29,CHOCO,ISTMINA,VENDAVAL,27361.0,0.0,0,0,0,0,0,0,4.586818665,-77.00090737,0.0,LEVE,NO
9164,2019-08-23,CHOCO,ISTMINA,MOVIMIENTO EN MASA,27361.0,0.0,0,0,23,4,3,1,4.586818665,-77.00090737,23.0,LEVE,NO
9165,2020-04-05,CHOCO,ISTMINA,VENDAVAL,27361.0,0.0,0,0,0,4,1,3,4.586818665,-77.00090737,0.0,LEVE,NO
9166,2020-06-07,CHOCO,ISTMINA,MOVIMIENTO EN MASA,27361.0,0.0,0,0,24,6,5,0,4.586818665,-77.00090737,24.0,LEVE,NO
9167,2020-11-04,CHOCO,ISTMINA,MOVIMIENTO EN MASA,27361.0,0.0,0,0,6,1,1,0,4.586818665,-77.00090737,6.0,LEVE,NO
9168,2020-04-29,CHOCO,ISTMINA,INUNDACION,27361.0,0.0,0,0,1012,253,1,202,4.586818665,-77.00090737,1012.0,GRAVE,NO
9169,2020-06-22,CHOCO,ISTMINA,CRECIENTE SUBITA,27361.0,0.0,0,0,1096,280,9,279,4.586818665,-77.00090737,1096.0,GRAVE,NO
9170,2020-11-14,CHOCO,ISTMINA,INUNDACION,27361.0,0.0,0,0,3400,853,0,0,4.586818665,-77.00090737,3400.0,GRAVE,NO
9171,2018-06-05,GUAVIARE,MIRAFLORES,INUNDACION,95200.0,0.0,0,0,482,215,0,26,1.363974932,-72.01810951,482.0,IMPORTANTE,NO
9172,2019-09-28,GUAVIARE,MIRAFLORES,INUNDACION,95200.0,0.0,0,0,15,3,0,3,1.363974932,-72.01810951,15.0,LEVE,NO
9173,2019-11-26,GUAVIARE,MIRAFLORES,ACCIDENTE TRANSPORTE TERRESTRE,95200.0,0.0,3,0,3,0,0,0,1.363974932,-72.01810951,6.0,LEVE,SI
9174,2020-01-28,GUAVIARE,MIRAFLORES,INCENDIO DE COBERTURA VEGETAL,95200.0,0.0,0,0,0,0,0,0,1.363974932,-72.01810951,0.0,LEVE,NO
9175,2018-06-05,META,EL CALVARIO,INUNDACION,50245.0,0.0,0,0,0,0,0,0,4.353769888,-73.71441684,0.0,LEVE,NO
9176,2019-08-13,META,EL CALVARIO,MOVIMIENTO EN MASA,50245.0,0.0,0,0,60,10,0,0,4.353769888,-73.71441684,60.0,LEVE,NO
9177,2020-06-17,META,EL CALVARIO,MOVIMIENTO EN MASA,50245.0,0.0,0,0,0,0,0,0,4.353769888,-73.71441684,0.0,LEVE,NO
9178,2018-06-05,SUCRE,SAN MARCOS,VENDAVAL,70708.0,0.0,0,0,1475,295,0,0,8.589220102,-75.17249955,1475.0,GRAVE,NO
9179,2019-07-08,SUCRE,SAN MARCOS,VENDAVAL,70708.0,0.0,0,0,2250,450,0,450,8.589220102,-75.17249955,2250.0,GRAVE,NO
9180,2020-10-15,SUCRE,SAN MARCOS,VENDAVAL,70708.0,0.0,0,0,0,0,0,0,8.589220102,-75.17249955,0.0,LEVE,NO
9181,2018-06-06,META,SAN JUAN DE ARAMA,INUNDACION,50683.0,0.0,0,0,205,41,0,41,3.289851171,-73.81635243,205.0,IMPORTANTE,NO
9182,2019-02-02,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9183,2019-02-03,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9184,2019-02-24,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9185,2019-03-01,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9186,2019-05-13,META,SAN JUAN DE ARAMA,MOVIMIENTO EN MASA,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9187,2019-06-03,META,SAN JUAN DE ARAMA,INUNDACION,50683.0,0.0,0,0,20,5,0,5,3.289851171,-73.81635243,20.0,LEVE,NO
9188,2019-01-13,META,SAN JUAN DE ARAMA,INCENDIO ESTRUCTURAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9189,2019-12-11,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9190,2020-07-01,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9191,2020-10-02,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9192,2020-01-26,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9193,2020-01-28,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,50683.0,0.0,0,0,0,0,0,0,3.289851171,-73.81635243,0.0,LEVE,NO
9194,2020-05-19,META,SAN JUAN DE ARAMA,CRECIENTE SUBITA,50683.0,1.0,0,0,1,0,0,0,3.289851171,-73.81635243,2.0,LEVE,SI
9195,2018-06-08,PUTUMAYO,PUERTO GUZMAN,INUNDACION,86571.0,0.0,0,0,6479,3012,0,0,0.746432215,-75.88022979,6479.0,GRAVE,NO
9196,2019-05-14,PUTUMAYO,PUERTO GUZMAN,INUNDACION,86571.0,0.0,0,0,6402,3628,94,2406,0.746432215,-75.88022979,6402.0,GRAVE,NO
9197,2020-10-31,PUTUMAYO,PUERTO GUZMAN,INUNDACION,86571.0,0.0,0,0,0,0,0,0,0.746432215,-75.88022979,0.0,LEVE,NO
9198,2018-06-08,TOLIMA,CUNDAY,INCENDIO FORESTAL,73226.0,0.0,0,0,0,0,0,0,3.98252395,-74.68936908,0.0,LEVE,NO
9199,2018-08-21,TOLIMA,CUNDAY,INCENDIO FORESTAL,73226.0,0.0,0,0,0,0,0,0,3.98252395,-74.68936908,0.0,LEVE,NO
9200,2018-08-31,TOLIMA,CUNDAY,INCENDIO FORESTAL,73226.0,0.0,0,0,0,0,0,0,3.98252395,-74.68936908,0.0,LEVE,NO
9201,2018-09-02,TOLIMA,CUNDAY,INCENDIO FORESTAL,73226.0,0.0,0,0,0,0,0,0,3.98252395,-74.68936908,0.0,LEVE,NO
9202,2019-09-01,TOLIMA,CUNDAY,INCENDIO DE COBERTURA VEGETAL,73226.0,0.0,0,0,0,0,0,0,3.98252395,-74.68936908,0.0,LEVE,NO
9203,2019-09-28,TOLIMA,CUNDAY,INCENDIO DE COBERTURA VEGETAL,73226.0,0.0,0,0,0,0,0,0,3.98252395,-74.68936908,0.0,LEVE,NO
9204,2019-10-14,TOLIMA,CUNDAY,INCENDIO DE COBERTURA VEGETAL,73226.0,0.0,0,0,0,0,0,0,3.98252395,-74.68936908,0.0,LEVE,NO
9205,2019-11-20,TOLIMA,CUNDAY,VENDAVAL,73226.0,0.0,0,0,5,1,0,1,3.98252395,-74.68936908,5.0,LEVE,NO
9206,2020-11-03,TOLIMA,CUNDAY,INUNDACION,73226.0,0.0,0,0,0,0,0,18,3.98252395,-74.68936908,0.0,LEVE,NO
9207,2020-10-16,TOLIMA,CUNDAY,INCENDIO DE COBERTURA VEGETAL,73226.0,0.0,0,0,0,0,0,0,3.98252395,-74.68936908,0.0,LEVE,NO
9210,2019-01-23,CUNDINAMARCA,CAJICA,INCENDIO DE COBERTURA VEGETAL,25126.0,0.0,0,0,0,0,0,0,4.930402779,-74.02985115,0.0,LEVE,NO
9211,2019-10-19,CUNDINAMARCA,CAJICA,INCENDIO ESTRUCTURAL,25126.0,0.0,6,0,6,0,0,0,4.930402779,-74.02985115,12.0,LEVE,SI
9212,2020-06-17,CUNDINAMARCA,CAJICA,INCENDIO ESTRUCTURAL,25126.0,0.0,0,0,4,1,0,1,4.930402779,-74.02985115,4.0,LEVE,NO
9213,2020-11-26,CUNDINAMARCA,CAJICA,TEMPORAL,25126.0,0.0,0,0,0,0,0,0,4.930402779,-74.02985115,0.0,LEVE,NO
9214,2018-06-10,SUCRE,SAN PEDRO,CRECIENTE SUBITA,70717.0,0.0,0,0,17,4,0,4,9.396835638,-75.03741815,17.0,LEVE,NO
9215,2019-01-17,SUCRE,SAN PEDRO,INCENDIO DE COBERTURA VEGETAL,70717.0,0.0,0,0,0,0,0,0,9.396835638,-75.03741815,0.0,LEVE,NO
9216,2019-06-08,SUCRE,SAN PEDRO,AVENIDA TORRENCIAL,70717.0,0.0,0,0,24,5,0,5,9.396835638,-75.03741815,24.0,LEVE,NO
9217,2020-10-06,SUCRE,SAN PEDRO,INUNDACION,70717.0,0.0,0,0,440,110,0,110,9.396835638,-75.03741815,440.0,IMPORTANTE,NO
9218,2020-01-17,SUCRE,SAN PEDRO,INCENDIO DE COBERTURA VEGETAL,70717.0,0.0,0,0,0,0,0,0,9.396835638,-75.03741815,0.0,LEVE,NO
9219,2020-09-30,SUCRE,SAN PEDRO,INUNDACION,70717.0,0.0,0,0,100,20,0,20,9.396835638,-75.03741815,100.0,0,NO
9220,2018-06-11,VALLE DEL CAUCA,PALMIRA,CRECIENTE SUBITA,76520.0,2.0,0,1,3,0,0,0,3.558392876,-76.22779972,6.0,LEVE,SI
9221,2019-05-19,VALLE DEL CAUCA,PALMIRA,ACCIDENTE TRANSPORTE TERRESTRE,76520.0,1.0,36,0,37,0,0,0,3.558392876,-76.22779972,74.0,LEVE,SI
9222,2019-07-03,VALLE DEL CAUCA,PALMIRA,INCENDIO ESTRUCTURAL,76520.0,0.0,0,0,40,8,6,0,3.558392876,-76.22779972,40.0,LEVE,NO
9223,2019-08-13,VALLE DEL CAUCA,PALMIRA,INCENDIO DE COBERTURA VEGETAL,76520.0,0.0,0,0,0,0,0,0,3.558392876,-76.22779972,0.0,LEVE,NO
9224,2020-07-17,VALLE DEL CAUCA,PALMIRA,INCENDIO ESTRUCTURAL,76520.0,0.0,0,0,0,0,0,0,3.558392876,-76.22779972,0.0,LEVE,NO
9225,2020-09-25,VALLE DEL CAUCA,PALMIRA,INCENDIO ESTRUCTURAL,76520.0,0.0,0,0,4,1,0,1,3.558392876,-76.22779972,4.0,LEVE,NO
9226,2020-10-20,VALLE DEL CAUCA,PALMIRA,INCENDIO DE COBERTURA VEGETAL,76520.0,0.0,0,0,0,0,0,0,3.558392876,-76.22779972,0.0,LEVE,NO
9227,2018-06-12,CALDAS,MARQUETALIA,VENDAVAL,17444.0,0.0,0,0,10,2,0,2,5.309142491,-75.04117892,10.0,LEVE,NO
9228,2018-09-04,CALDAS,MARQUETALIA,VENDAVAL,17444.0,0.0,0,0,50,10,0,10,5.309142491,-75.04117892,50.0,LEVE,NO
9229,2018-10-11,CALDAS,MARQUETALIA,DESLIZAMIENTO,17444.0,12.0,4,0,85,26,5,1,5.309142491,-75.04117892,101.0,LEVE,SI
9230,2018-10-26,CALDAS,MARQUETALIA,DESLIZAMIENTO,17444.0,0.0,0,0,0,0,0,0,5.309142491,-75.04117892,0.0,LEVE,NO
9231,2020-05-26,CALDAS,MARQUETALIA,VENDAVAL,17444.0,0.0,0,0,104,26,0,26,5.309142491,-75.04117892,104.0,IMPORTANTE,NO
9232,2018-06-12,VICHADA,SANTA ROSALIA,INUNDACION,99624.0,0.0,0,0,842,331,0,0,4.968581012,-70.65997097,842.0,IMPORTANTE,NO
9233,2018-06-13,META,MAPIRIPAN,INUNDACION,50325.0,0.0,0,0,75,15,0,15,3.117523361,-71.93805692,75.0,LEVE,NO
9234,2019-01-28,META,MAPIRIPAN,INCENDIO DE COBERTURA VEGETAL,50325.0,0.0,0,0,0,0,0,0,3.117523361,-71.93805692,0.0,LEVE,NO
9235,2019-07-13,META,MAPIRIPAN,INUNDACION,50325.0,0.0,0,0,0,0,0,0,3.117523361,-71.93805692,0.0,LEVE,NO
9236,2020-09-10,META,MAPIRIPAN,INCENDIO DE COBERTURA VEGETAL,50325.0,0.0,0,0,0,0,0,0,3.117523361,-71.93805692,0.0,LEVE,NO
9237,2020-09-23,META,MAPIRIPAN,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,50325.0,0.0,0,0,8,0,0,0,3.117523361,-71.93805692,8.0,LEVE,NO
9238,2018-06-14,MAGDALENA,SALAMINA,VENDAVAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9239,2019-01-21,MAGDALENA,SALAMINA,INCENDIO DE COBERTURA VEGETAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9240,2019-02-15,MAGDALENA,SALAMINA,INCENDIO DE COBERTURA VEGETAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9241,2019-02-15,MAGDALENA,SALAMINA,INCENDIO DE COBERTURA VEGETAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9242,2019-03-07,MAGDALENA,SALAMINA,INCENDIO DE COBERTURA VEGETAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9243,2019-03-08,MAGDALENA,SALAMINA,INCENDIO DE COBERTURA VEGETAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9244,2019-03-12,MAGDALENA,SALAMINA,INCENDIO DE COBERTURA VEGETAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9245,2020-08-12,MAGDALENA,SALAMINA,EROSION,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9246,2020-01-21,MAGDALENA,SALAMINA,INCENDIO DE COBERTURA VEGETAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9247,2020-03-17,MAGDALENA,SALAMINA,INCENDIO DE COBERTURA VEGETAL,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9248,2020-08-30,MAGDALENA,SALAMINA,EROSION,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9249,2020-10-18,MAGDALENA,SALAMINA,EROSION,47675.0,0.0,0,0,0,0,0,0,10.51538178,-74.72296972,0.0,LEVE,NO
9250,2018-06-15,SANTANDER,PUENTE NACIONAL,DESLIZAMIENTO,68572.0,0.0,0,0,10,2,0,2,5.831129906,-73.67841815,10.0,LEVE,NO
9251,2019-01-23,SANTANDER,PUENTE NACIONAL,VENDAVAL,68572.0,0.0,0,0,0,0,0,0,5.831129906,-73.67841815,0.0,LEVE,NO
9252,2019-03-11,SANTANDER,PUENTE NACIONAL,MOVIMIENTO EN MASA,68572.0,0.0,0,0,0,6,0,0,5.831129906,-73.67841815,0.0,LEVE,NO
9253,2020-05-02,SANTANDER,PUENTE NACIONAL,INCENDIO DE COBERTURA VEGETAL,68572.0,0.0,0,0,0,0,0,0,5.831129906,-73.67841815,0.0,LEVE,NO
9254,2020-05-31,SANTANDER,PUENTE NACIONAL,MOVIMIENTO EN MASA,68572.0,0.0,0,0,0,0,0,0,5.831129906,-73.67841815,0.0,LEVE,NO
9255,2018-06-17,BOYACA,SANTA MARIA,CRECIENTE SUBITA,15690.0,0.0,0,0,0,0,0,0,4.823002556,-73.25377506,0.0,LEVE,NO
9256,2019-02-27,BOYACA,SANTA MARIA,INCENDIO DE COBERTURA VEGETAL,15690.0,0.0,0,0,0,0,0,0,4.823002556,-73.25377506,0.0,LEVE,NO
9257,2020-06-28,BOYACA,SANTA MARIA,MOVIMIENTO EN MASA,15690.0,0.0,0,0,0,0,0,0,4.823002556,-73.25377506,0.0,LEVE,NO
9258,2018-06-17,CASANARE,SABANALARGA,INUNDACION,85300.0,0.0,0,0,0,0,0,0,4.81119011,-72.99580655,0.0,LEVE,NO
9259,2020-02-10,CASANARE,SABANALARGA,CRECIENTE SUBITA,85300.0,0.0,0,0,0,0,0,0,4.81119011,-72.99580655,0.0,LEVE,NO
9260,2020-03-22,CASANARE,SABANALARGA,INCENDIO DE COBERTURA VEGETAL,85300.0,0.0,0,0,0,0,0,0,4.81119011,-72.99580655,0.0,LEVE,NO
9261,2018-06-18,ATLANTICO,REPELON,VENDAVAL,8606.0,0.0,0,0,680,678,0,706,10.50757051,-75.12188053,680.0,IMPORTANTE,NO
9262,2019-08-19,ATLANTICO,REPELON,VENDAVAL,8606.0,0.0,0,0,75,15,0,15,10.50757051,-75.12188053,75.0,LEVE,NO
9263,2019-09-30,ATLANTICO,REPELON,VENDAVAL,8606.0,0.0,0,0,755,151,0,151,10.50757051,-75.12188053,755.0,IMPORTANTE,NO
9264,2020-09-18,ATLANTICO,REPELON,VENDAVAL,8606.0,0.0,0,0,296,74,0,74,10.50757051,-75.12188053,296.0,IMPORTANTE,NO
9265,2020-11-14,ATLANTICO,REPELON,CRECIENTE SUBITA,8606.0,0.0,0,0,1428,357,0,357,10.50757051,-75.12188053,1428.0,GRAVE,NO
9266,2018-06-18,CASANARE,CHAMEZA,DESLIZAMIENTO,85015.0,0.0,0,0,5,1,0,1,5.228453404,-72.86496804,5.0,LEVE,NO
9267,2019-06-27,CASANARE,CHAMEZA,MOVIMIENTO EN MASA,85015.0,0.0,0,0,0,0,0,0,5.228453404,-72.86496804,0.0,LEVE,NO
9268,2019-07-06,CASANARE,CHAMEZA,VENDAVAL,85015.0,0.0,0,0,0,0,0,0,5.228453404,-72.86496804,0.0,LEVE,NO
9269,2019-07-09,CASANARE,CHAMEZA,VENDAVAL,85015.0,0.0,0,0,4,1,0,1,5.228453404,-72.86496804,4.0,LEVE,NO
9270,2019-07-12,CASANARE,CHAMEZA,MOVIMIENTO EN MASA,85015.0,0.0,0,0,4,1,0,1,5.228453404,-72.86496804,4.0,LEVE,NO
9271,2019-11-04,CASANARE,CHAMEZA,INCENDIO ESTRUCTURAL,85015.0,0.0,0,0,7,1,1,0,5.228453404,-72.86496804,7.0,LEVE,NO
9272,2020-05-03,CASANARE,CHAMEZA,INCENDIO DE COBERTURA VEGETAL,85015.0,0.0,0,0,0,0,0,0,5.228453404,-72.86496804,0.0,LEVE,NO
9273,2020-07-10,CASANARE,CHAMEZA,MOVIMIENTO EN MASA,85015.0,0.0,0,0,0,0,0,0,5.228453404,-72.86496804,0.0,LEVE,NO
9274,2020-08-22,CASANARE,CHAMEZA,AVENIDA TORRENCIAL,85015.0,0.0,0,0,40,10,0,0,5.228453404,-72.86496804,40.0,LEVE,NO
9275,2018-06-18,CESAR,EL COPEY,VENDAVAL,20238.0,0.0,0,0,20,4,0,4,10.19995356,-73.91282064,20.0,LEVE,NO
9276,2019-01-06,CESAR,EL COPEY,INCENDIO DE COBERTURA VEGETAL,20238.0,0.0,0,0,0,0,0,0,10.19995356,-73.91282064,0.0,LEVE,NO
9277,2019-03-11,CESAR,EL COPEY,VENDAVAL,20238.0,0.0,0,0,0,4,0,4,10.19995356,-73.91282064,0.0,LEVE,NO
